lag_s,near_p25,near_p50,near_p75,far_p50,null_p50,null_p25,null_p75
-4.89663111779096,0.7481977261479569,1.4150163519213341,1.712716467435925,0.9521484469176673,1.0076224985527171,0.9865182219377528,1.0512231420603482
-4.889969034637503,0.7608842395202801,1.4030532452818067,1.7240955834176777,0.9585628816893315,1.005425800182537,0.9838878435011009,1.0576740774204971
-4.883306951484046,0.7621429381548015,1.4025311613704752,1.7240955834176777,0.9587966329249968,1.0068127966909173,0.9801003250863572,1.05062145500218
-4.876644868330589,0.7621429381548015,1.41580722623508,1.7240955834176777,0.9587966329249968,1.0065402784313087,0.9803698494383307,1.0519675703648108
-4.869982785177132,0.7621429381548015,1.4341583666464606,1.7240955834176777,0.9259319085347764,1.0028963317032609,0.9825758181604365,1.057439490948523
-4.863320702023675,0.8048385875754803,1.4341583666464606,1.7240955834176777,0.9273220118433021,1.0014311415121582,0.9852904786964688,1.0503830692553309
-4.856658618870218,0.8327041596919744,1.4315281835262752,1.6971135682746095,0.898270645231179,1.0020890218515148,0.9852951889417231,1.0519356676604172
-4.849996535716761,0.8327041596919744,1.4284434650263174,1.7126681435378455,0.898270645231179,1.002337743851798,0.9847071481675083,1.0492467090875623
-4.843334452563304,0.8818129732258386,1.41580722623508,1.7140574982303065,0.898270645231179,1.0009152801697083,0.9827162730340129,1.048232765835559
-4.836672369409847,0.8868208381275029,1.41580722623508,1.7140574982303065,0.8889994104208259,0.9978556540454572,0.9834260904013832,1.04250029184182
-4.830010286256389,0.8874328693526286,1.4163781618724645,1.7140574982303065,0.898270645231179,1.003935972549961,0.9835113337554738,1.049483236936091
-4.823348203102932,0.8874328693526286,1.4167428306901453,1.7255635744978304,0.898270645231179,1.0062058294748566,0.9847574066885599,1.0468170834026624
-4.816686119949475,0.8874328693526286,1.4167428306901453,1.7255635744978304,0.8997470371180628,1.0055057812032004,0.9825974487095683,1.0470633688274
-4.810024036796018,0.8874328693526286,1.4284434650263174,1.761050859649489,0.8997470371180628,1.0053092420430316,0.9838365779756078,1.0481792068643507
-4.803361953642561,0.886224896792364,1.4284434650263174,1.813934011121837,0.8997470371180628,1.0052358449134888,0.9862658255276956,1.0467306582414904
-4.796699870489104,0.886224896792364,1.4284434650263174,1.813934011121837,0.8997470371180628,1.0087166755619945,0.990033517174652,1.047617865450703
-4.790037787335647,0.886224896792364,1.368212693361483,1.813934011121837,0.8997470371180628,1.0097386860669164,0.9898299679568795,1.0504493042851542
-4.783375704182189,0.886224896792364,1.368212693361483,1.7619297159592575,0.9123770724198783,1.008635923632101,0.9823474120400271,1.0558598618960648
-4.776713621028732,0.8945350899619947,1.368212693361483,1.7619297159592575,0.9123770724198783,1.011953791679355,0.9791406773627598,1.0525635656603562
-4.7700515378752755,0.8945350899619947,1.368212693361483,1.7619297159592575,0.9123770724198783,1.0144594432753005,0.9785890304995243,1.0484343271634493
-4.7633894547218185,0.8502875145284996,1.4162342612124865,1.7619297159592575,0.9123770724198783,1.0135608944031458,0.9798887182396849,1.0479620386246187
-4.756727371568362,0.8422700066487065,1.237338535073138,1.7619297159592575,0.8997470371180628,1.0114946913643603,0.9749398711087676,1.0476606533396915
-4.750065288414905,0.841632154493439,1.1879218542784187,1.7349477008161895,0.8938769582855955,1.0122662824056898,0.9685070076359692,1.0519131984363606
