lag_s,male_p25,male_p50,male_p75,female_p25,female_p50,female_p75,far_p50,null_p50,null_p25,null_p75
-4.30370571713328,0.7041576644663095,1.1401764537217474,1.5886003080735192,1.3524034850533273,1.645684620376379,1.7782904000428912,0.8978313598448744,1.0044239097203855,0.9621566832611047,1.0322051216642123
-4.297043633979822,0.7041576644663095,1.1401764537217474,1.5458582928407663,1.3524034850533273,1.645684620376379,1.8095415167534321,0.9281735480548932,1.0046729988450727,0.9621542096902787,1.029254257918994
-4.290381550826365,0.7041576644663095,1.1401764537217474,1.5455064581491504,1.3524034850533273,1.645684620376379,1.8095415167534321,0.9281735480548932,1.0010845424330959,0.962884153596298,1.0295438859040684
-4.283719467672908,0.7041576644663095,1.0972938476375473,1.5540648129301173,1.3524034850533273,1.645684620376379,1.8095415167534321,0.9281735480548932,1.0027447163490693,0.955922490864034,1.030116946944721
-4.277057384519451,0.7041576644663095,1.0970908242126485,1.5543326644612918,1.39036197426002,1.645684620376379,1.8095415167534321,0.9001304403432411,1.0049930211264018,0.9631510378807295,1.0319776271105725
-4.270395301365994,0.7041576644663095,1.1399740617849488,1.519920549618006,1.3524034850533273,1.645684620376379,1.8095415167534321,0.8998520651557347,1.0005973380229392,0.9666746217049953,1.0312270614850296
-4.263733218212537,0.7041576644663095,1.1401764537217474,1.4925872408757586,1.3524034850533273,1.645684620376379,1.8095415167534321,0.917157304376926,0.9986233073331945,0.9604251283966487,1.034552713884162
-4.257071135059079,0.7041576644663095,1.0667757239209115,1.4922596428122479,1.3524034850533273,1.645684620376379,1.8095415167534321,0.917157304376926,1.0046352112100152,0.9697771092404033,1.032753301672929
-4.250409051905622,0.7041576644663095,1.0667757239209115,1.4922596428122479,1.3524034850533273,1.645684620376379,1.858559332129679,0.9143753935656211,1.002744423266405,0.9658106933384197,1.031274769667392
-4.243746968752165,0.7145695963453751,1.0667757239209115,1.4922596428122479,1.3524034850533273,1.645684620376379,1.8594314252785247,0.909564358614261,1.004623939648516,0.9705740048322995,1.0306577145863791
-4.237084885598708,0.7145695963453751,1.0667757239209115,1.4922596428122479,1.3524034850533273,1.645684620376379,1.9226803909735994,0.8721997188303305,1.008441952750222,0.9697987261131111,1.0281780138705963
-4.2304228024452515,0.7145695963453751,1.0667757239209115,1.4922596428122479,1.3524034850533273,1.645684620376379,1.923549750288129,0.8721997188303305,1.0046896392232483,0.962946815839497,1.032317148091031
