speed_bl_s_t0,speed_bl_s_t1,speed_rel_t0,speed_rel_t1
0.6135765142718516,1.0266292763853715,0.9263241843904315,1.343750631425663
0.3431221930013769,0.4797243189677617,0.5180158923707325,0.6279090917734531
0.20444159549496535,0.446590153096139,0.30864804926096934,0.5845399249905623
0.1965817612034686,0.5128965089046297,0.29678195852874023,0.6713280280913241
0.46516223934969675,0.4842638557191799,0.7022612860047047,0.6338508718457841
0.20995132594572552,0.8395325561276099,0.3169661586528654,1.0988605413346961
0.29130734321944407,0.14958372445257473,0.43979036165510293,0.19578949169641446
0.5744092528951275,0.1103713998322564,0.8671928770380679,0.1444646491459068
0.33500350695324344,0.4259749410893035,0.5057590098843094,0.5575567629199333
0.4881240128601555,0.22567645590207835,0.7369269644074632,0.2953869396595017
0.45092896470452287,0.20523638518119589,0.6807731321718575,0.2686330192625727
1.014505430062816,0.8431954744219647,1.5316116135537596,1.1036549192899303
0.9603059334135787,0.19849563218011984,1.4497859514559235,0.2598100767361604
0.8372346416773013,0.5416841247694832,1.2639836736833205,0.7090080143194936
0.12253208901018867,0.21774748462798638,0.18498823663209743,0.2850087433609991
1.7738994400672465,0.2663604936504046,2.6780783061114617,0.34863810117492433
0.9924824429432533,0.15606496549984894,1.4983632327783323,0.20427276014591797
0.4474014975551102,0.20744024265622493,0.6754476706293449,0.27151763880514923
1.1008270950538876,0.11440065454196241,1.6619325173989328,0.14973852325497697
2.1894850773389334,0.3393226952750293,3.305493172123607,0.44413801215398063
0.5222546038057886,0.08186891101260511,0.7884543470322636,0.10715786447728766
0.2872663357297556,0.14650164252271158,0.43368960179886307,0.19175536795318646
0.18570336230047954,0.19320338055720251,0.2803587028191509,0.25288307141541094
0.15024210698635093,0.2352373410798972,0.22682239945313398,0.3079011410272208
0.22878601147426084,0.4106515646642605,0.3454011203970834,0.53750006161562
1.195508014591086,0.30744632960221063,1.804873493019086,0.4024151746256978
0.7730682171624643,0.06664933608293619,1.167110815170321,0.08723702850251473
0.23717843307317224,1.038980928023638,0.35807126488900226,1.3599176549753014
0.20277940411128612,0.10926808267411611,0.30613861801323866,0.1430205220768505
1.218675976274958,0.2132977922578622,1.8398504563017664,0.27918456021179394
0.10298169607849499,0.5140947475291102,0.15547276241539723,0.6728963974582228
0.07506256253860329,0.3257686208832076,0.11332289519644236,0.42639714264894624
0.15136589738255354,0.12531879725308556,0.2285189999552304,0.16402923315341553
1.189236357645297,0.4310959901303983,1.7954050936101238,0.5642596819198291
0.22686177570428354,0.20956635600626505,0.3424960774419853,0.2743004993978823
0.06637357493347312,0.3824051249549145,0.10020502127316723,0.5005284185229942
2.2959502443973063,0.5788504009504788,3.466224974510755,0.7576547928935407
0.44657824213402497,0.2934901508535857,0.6742047915608936,0.3841479924625481
1.2127100682853769,0.38758754407166485,1.8308436499393106,0.5073116645501917
1.6423414465704538,0.2129146163537708,2.4794635479006146,0.27868302292378405
1.759379455675966,0.2702764223417298,2.6561573029671735,0.35376364334737537
0.8747638181452025,0.394013790895206,1.3206419436363823,0.5157229512974724
0.4068473438532818,0.3016291952784297,0.6142225544821414,0.3948011526019051
0.12517796587576815,0.10165320511002232,0.18898275022982536,0.13305344168049998
0.41073688950874876,0.18234697524479607,0.620094650501373,0.2386731693318442
0.17201739990990844,0.4573234378701793,0.2596968331840512,0.5985886751325504
0.5169015104650537,0.21963707670842156,0.7803727146563786,0.28748202228419684
1.7215471954485841,0.6552806642921749,2.5990414636486414,0.8576940348943518
0.14680865824162267,0.30686247004615824,0.4580562862209299,0.284105783412634
0.351221940856757,0.34666469152271034,0.6189607641302279,1.2422231259993233
0.7558045276622397,0.12471603065938566,1.331959349788172,0.4469019812413755
0.3033928953246603,0.06125055225214988,0.5346713188354651,0.21948255576200207
0.04142829971794391,0.0691251201439011,0.07300936834265928,0.24769993867290135
0.18629277154353788,0.29444863787188186,0.3283049912691917,1.0551143982296503
0.4031994572600215,0.04552249670916715,0.7105610872537687,0.16312332795406984
0.1225180492311501,0.04042444820284285,0.21591437364895655,0.14485520343234454
2.3612629622086296,2.6747510874156557,3.4520405269567664,2.6692606123208713
0.29108987535450975,0.206266527892442,0.4560500411663937,0.4498870569670956
1.4084068325744794,0.5309414143490321,2.2065487272354574,1.1580340870816865
1.4355107783094292,0.14949844507377213,2.249012435576882,0.32607043014980996
1.0901713561542297,0.058153300977223876,1.7079697163876544,0.12683792032029262
0.8285027341469463,0.29213556362439624,1.2980139056847169,0.637175649860828
